Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images,CITY,X,Y
12/31/2000 22:00,Capitola,CA,USA,Triangle,2min.,large triangular shape white lights on sides very high unimaginabley fast off to the south toward Big Sur.,2/18/2001,,Capitola,-121.95366,36.97472
4/10/2020 21:00,Cardiff,CA,USA,Sphere,3 hours,There were 3 glowing objects in the sky bouncing around for about 3 hours.,5/15/2020,,Cardiff,-3.17686424,51.48000529
3/31/2020 20:38,Cardiff,CA,USA,Formation,15 minutes,1-7 orange glowing objects hovering in the night sky,4/9/2020,,Cardiff,-3.17686424,51.48000529
3/31/2020 20:38,Cardiff,CA,USA,Formation,9.5 minutes,There were 2 glowing objects in the sky multiplying to 7 and slowly disappearing one by one.,6/25/2020,,Cardiff,-3.17686424,51.48000529
4/20/2013 21:00,Cardiff,CA,USA,Sphere,5 minutes,6 orange spheres moving south along the coast,11/20/2013,,Cardiff,-3.17686424,51.48000529
2/27/2008 0:17,Cardiff,CA,USA,Changing,15 minutes +,"Very bright, stationary bright object, cycling thru reds, blues, greens and white. ((NUFORC Note: Twinkling star?? PD))",3/4/2008,,Cardiff,-3.17686424,51.48000529
2/16/2020 19:00,Cardiff By The Sea,CA,USA,Disk,30 minutes,Scripps San Diego UFO Pair of Oscillating Discs With Spokes,2/25/2020,,Cardiff By The Sea,-117.28773,33.03198
11/7/2015 18:00,Cardiff by The Sea,CA,USA,Other,15 minutes,"Bright light dissolves into ""fog"" circle and the. Fades out. ((NUFORC Note: US Navy missile launch. PD))",11/12/2015,,Cardiff By The Sea,-117.28773,33.03198
10/24/2014 6:00,Cardiff by the Sea,CA,USA,Other,30 minutes,"Lights in sky above ocean, down to surface, skimmed along surface, came within 10yds of beach,returned to original sky spot, hovered &",11/6/2014,,Cardiff by the Sea,-117.28773,33.03198
4/20/2003 21:07,Cardiff-by-the-Sea,CA,USA,Triangle,6-10 seconds,"Triangular object with three LARGE, white lights seen on Easter night",4/27/2003,,Cardiff by the Sea,-117.28773,33.03198
4/8/1999 0:00,Cardiff-by-the-Sea,CA,USA,Fireball,7-10 minutes,"A ball of orange light, 5X apparent size of a star. Drifted SW towards E. No flashing lights. Soundless except for once when it seemed",4/26/1999,,Cardiff By The Sea,-117.28773,33.03198
4/14/2015 18:00,Caribou,CA,USA,Changing,45 minutes,Intensely bright reflective eye shaped objects (2) with three affixed triangle shapes.,4/17/2015,,Caribou,-68.01124,46.85929
4/7/2005 6:30,Carizzo Plains National Mounument,CA,USA,Circle,00:10.3,Object slowly moved cross the sky and exploded into three objects.,5/11/2005,,Carizzo Plains National Mounument,4.89379,52.37285
7/15/2018 22:30,Carlotta,CA,USA,Circle,10 seconds,Only in the redwoods night saucer!!!!!!!!!!! ((anonymous report)),1/17/2019,,Carlotta,-123.98999,40.50107
2/6/2018 18:29,Carlotta,CA,USA,Light,2 minutes,Bright object with twin gas jets that got longer over time. ((NUFORC Note: Re-entering space debris?? PD)),2/16/2018,,Carlotta,-123.98999,40.50107
6/27/2022 22:10,Carlsbad,CA,USA,Formation,19 min,Orange and red light off coast appearing and disappearing separating then seeming like morphing into one after splitting into five,9/9/2022,,Carlsbad,-117.33822,33.16588
8/6/2021 10:48,Carlsbad,CA,USA,Changing,3 minutes,"Two unidentified flying objects over Carlsbad on Friday, August 6, 2021",8/16/2021,,Carlsbad,-117.33822,33.16588
8/6/2021 10:30,Carlsbad,CA,USA,Changing,5 min,We were playing tennis at the Omni La Costa resort. 8 women. It was very overcast. Foggy. All of a sudden a pulsating shape appeared ou,8/16/2021,,Carlsbad,-117.33822,33.16588
7/31/2021 14:00,Carlsbad,CA,USA,Other,4 minutes,"I was out with a group of friends during the day in Carlsbad, CA. It’s hard to describe on paper, I was siting down at a restaurant an",9/7/2021,,Carlsbad,-117.33822,33.16588
5/18/2021 2:00,Carlsbad,CA,USA,Light,>30 minutes,Orange dim lit orb floating in and out of the ocean,5/20/2021,,Carlsbad,-117.33822,33.16588
2/13/2020 20:53,Carlsbad,CA,USA,Chevron,5 seconds,"Un-lit, silent V shaped object seen and illuminated from the ground",2/25/2020,,Carlsbad,-117.33822,33.16588
1/17/2020 2:00,Carlsbad,CA,USA,Other,5 minutes,"I was in bed asleep, when a bright red light illuminated our bedroom. I woke up and laid still staring at the red orb the size of a soc",1/31/2020,,Carlsbad,-117.33822,33.16588
10/31/2019 21:36,Carlsbad,CA,USA,Triangle,10 seconds,"Un-lit, fast moving, low altitude triangular craft seen visually and with thermal imaging camera.",12/1/2019,,Carlsbad,-117.33822,33.16588
10/24/2019 11:25,Carlsbad,CA,USA,Other,1 minutes,Shiny Drone like formation object seen by 1,12/1/2019,,Carlsbad,-117.33822,33.16588
6/6/2019 20:00,Carlsbad,CA,USA,Disk,20 minutes,"The craft appeared from the direction of the ocean and they were the brightest lights ive ever seen in my life, bright orange.",6/20/2019,,Carlsbad,-117.33822,33.16588
4/12/2018 20:52,Carlsbad,CA,USA,Light,>20 minutes,Formations of lights over the ocean in Carlsbad (San Diego county),4/19/2018,,Carlsbad,-117.33822,33.16588
1/13/2018 14:30,Carlsbad,CA,USA,Changing,2 hours,"I noticed one very outstanding whitish looking object,",1/14/2018,,Carlsbad,-117.33822,33.16588
8/24/2017 0:00,Carlsbad,CA,USA,Diamond,5 minutes,"We were standing in the tennis court and the sky was severe marine layer when a bright orange red light was coming toward us, all of a",9/5/2017,,Carlsbad,-117.33822,33.16588
7/8/2017 1:30,Carlsbad,CA,USA,Circle,0.3,See slow motion video.,7/14/2017,,Carlsbad,-117.33822,33.16588
5/28/2017 0:53,Carlsbad,CA,USA,Fireball,30 seconds,Fireball orb seen over North San Diego Co. out over Pacific Ocean.,6/2/2017,,Carlsbad,-117.33822,33.16588
11/23/2016 19:20,Carlsbad,CA,USA,Unknown,4 hours,"The object I saw during the day was WHITE as SNOW, larger than any aircraft, I saw a corner of it after the sun had set thru my binocul",12/5/2016,,Carlsbad,-117.33822,33.16588
5/24/2016 6:30,Carlsbad,CA,USA,Cigar,5 minutes,"Large bright long light sitting on Pacific Ocean's horizon off coast of Carlsbad, California.",5/26/2016,,Carlsbad,-117.33822,33.16588
